Матеріал: утепленная панель та загальна площа: 69 / 42 / 7 м².,Антонова
Матеріал: 0 та загальна площа: 61 м².,Бучми
Матеріал: монолитно-каркасные та загальна площа: 81 м².,Кубанської України
Матеріал: кирпичные та загальна площа: 57 / 30 / 6 м².,Дніпровська
Матеріал: утепленная панель та загальна площа: 48 / 18 / 12 м².,Панельна
Матеріал: <span>7 декабря 2020 г.</span> та загальна площа: 47 / 14 / 20 м².,Коновальця
Матеріал: кирпичные та загальна площа: 93 / 38 / 10.2 м².,Богатирська
Матеріал: 0 та загальна площа: 49 м².,Оболонський
Матеріал: 0 та загальна площа: 66.25 / 31 / 19 м².,Українки
Матеріал: кирпичные та загальна площа: 72 / 41 / 16 м².,Бориса Гмирі
Матеріал: кирпичные та загальна площа: 65 / 50 / 8 м².,Правди
Матеріал: 0 та загальна площа: 49 / 18 / 9.8 м².,Центральна
Матеріал: 0 та загальна площа: 31 м².,Преображенська
Матеріал: <span>17 февраля</span> та загальна площа: 41 / 16 / - м².,Коновальця
Матеріал: <span>12 января</span> та загальна площа: 53 / - / 21 м².,Українки
Матеріал: монолитно-каркасные та загальна площа: 77 / 30 / 15 м².,*** not found
Матеріал: монолитно-каркасные та загальна площа: 100 / 39.7 / 14.4 м².,Велика Васильківська
Матеріал: 0 та загальна площа: 55 / 24 / 19 м².,Липківського
Матеріал: утепленная панель та загальна площа: 58 / 32 / 8 м².,Бойчука
Матеріал: 0 та загальна площа: 52 м².,Васильківська
Матеріал: монолитно-каркасные та загальна площа: 312 м².,Данькевича
Матеріал: панельные та загальна площа: 87 / 57 / 15 м².,Богатирська
Матеріал: 0 та загальна площа: 145 / 80 / 45 м².,Українки
Матеріал: монолитно-каркасные та загальна площа: 50 / 15 / 20 м².,Гречка
Матеріал: монолитно-каркасные та загальна площа: 125 / 64 / 15 м².,Редутна
Матеріал: <span>10 декабря 2020 г.</span> та загальна площа: 43 / 14 / 17 м².,Бориса Гмирі
Матеріал: 0 та загальна площа: 130 / 73 / 20 м².,Драгомирова
Матеріал: монолитно-каркасные та загальна площа: 81 м².,Туполєва
Матеріал: монолитно-каркасные та загальна площа: 208 / 115 / 60 м².,Кондратюка
Матеріал: монолитно-каркасные та загальна площа: 306 / 204 / 19 м².,Мінський
Матеріал: монолитно-каркасные та загальна площа: 54 / 22 / 14 м².,Княжий Затон
Матеріал: утепленная панель та загальна площа: 105 / 42 / 17 м².,Герцена
Матеріал: <span>12 января</span> та загальна площа: 69 м².,Балтійський
Матеріал: монолитно-каркасные та загальна площа: 66 / 20 / 33 м².,Ернста
Матеріал: монолитно-каркасные та загальна площа: 67 / 39 / 10 м².,Шаповала
Матеріал: монолитно-каркасные та загальна площа: 46 / 28 / 12 м².,Городецького
Матеріал: монолитно-каркасные та загальна площа: 104 / 55 / 12 м².,Сім'ї Сосніних
Матеріал: панельные та загальна площа: 55 / - / 12 м².,Івана Мазепи
Матеріал: монолитно-каркасные та загальна площа: 92 / 50 / 27 м².,Червоноткацька
Матеріал: кирпичные та загальна площа: 86 / 53 / 12 м².,*** not found
Матеріал: монолитно-каркасные та загальна площа: 87 / 50 / 15 м².,Голосіївська
Матеріал: утепленная панель та загальна площа: 43.2 / 18 / 10 м².,*** not found
Матеріал: монолитно-каркасные та загальна площа: 86.74 / 41.89 / 20.89 м².,Миколи Гулака
Матеріал: <span>2 июля 2020 г.</span> та загальна площа: 90.77 / 36.32 / 24.33 м².,Івана Федорова
Матеріал: монолитно-каркасные та загальна площа: 48.6 / 22.3 / 12 м².,Саперне Поле
Матеріал: <span>11 января</span> та загальна площа: 86.38 / 36.31 / 22.96 м².,Миколи Хвильового
Матеріал: утепленная панель та загальна площа: 51 / 30 / 8 м².,Паторжинського
Матеріал: кирпичные та загальна площа: 250 / 150 / 30 м².,Наумовича
Матеріал: кирпичные та загальна площа: 25 / - / 4 м².,Калнишевського
Матеріал: монолитно-каркасные та загальна площа: 42 / 20 / 16 м².,Дніпровська
Матеріал: <span>11 сентября 2017 г.</span> та загальна площа: 46 / 20 / 10 м².,Електриків
Матеріал: монолитно-каркасные та загальна площа: 127 / 80.7 / 15.3 м².,Солом'янська
Матеріал: <span>12 февраля</span> та загальна площа: 46 / 20.9 / 10.6 м².,Шевченка
Матеріал: утепленная панель та загальна площа: 66 / 23.8 / 18.2 м².,Озерна
Матеріал: монолитно-каркасные та загальна площа: 122.8 / 60.8 / 14.6 м².,Григоренка
Матеріал: монолитно-каркасные та загальна площа: 70 м².,Антонова
Матеріал: монолитно-каркасные та загальна площа: 81 / 42 / 15 м².,Голосіївський
Матеріал: утепленная панель та загальна площа: 54.9 / 29 / 8.5 м².,Комарова
Матеріал: утепленная панель та загальна площа: 41.3 / 19 / 7.7 м².,Борщагівська
Матеріал: кирпичные та загальна площа: 85 / 34.4 / 21 м².,Шевченка
Матеріал: монолитно-каркасные та загальна площа: 79 / 35 / 12 м².,Максимовича
Матеріал: кирпичные та загальна площа: 83 / 33.5 / 35 м².,Ковальський
Матеріал: 0 та загальна площа: 38 / 14.1 / 7.5 м².,Малевича
Матеріал: монолитно-каркасные та загальна площа: 160 / 98 / 14 м².,Мічуріна
Матеріал: кирпичные та загальна площа: 37 / 19 / 9 м².,*** not found
Матеріал: кирпичные та загальна площа: 198.3 / 137 / 13 м².,Балтійський
Матеріал: монолитно-каркасные та загальна площа: 108 м².,Азербайджанська
Матеріал: утепленная панель та загальна площа: 150 / 106.5 / 15 м².,Зарічна
Матеріал: утепленная панель та загальна площа: 72 м².,Чавдар
Матеріал: кирпичные та загальна площа: 130.9 / 97.3 / 13.5 м².,Правди
Матеріал: монолитно-каркасные та загальна площа: 41 / 14 / 14 м².,Урлівська
Матеріал: монолитно-каркасные та загальна площа: 53 / 44 / 13 м².,Бориспільська
Матеріал: <span>30 января</span> та загальна площа: 43 / 16 / 12 м².,Поправки
Матеріал: панельные та загальна площа: 46.5 / 29 / 6 м².,Бориспільська
Матеріал: кирпичные та загальна площа: 71 / 34 / 11 м².,Ентузіастів
Матеріал: <span>11 января</span> та загальна площа: 56 / 29.25 / 10.6 м².,Малоземельна
Матеріал: монолитно-каркасные та загальна площа: 118 / 62.2 / 16 м².,Саксаганського
Матеріал: монолитно-каркасные та загальна площа: 80 / 40 / 12 м².,Героїв Сталінграда
Матеріал: кирпичные та загальна площа: 85 / 38 / 18 м².,Зодчих
Матеріал: монолитно-каркасные та загальна площа: 104 / 56 / 14 м².,Калнишевського
Матеріал: <span>24 октября 2020 г.</span> та загальна площа: 60.27 / 29.73 / 15.78 м².,Філатова
Матеріал: панельные та загальна площа: 47.3 / 30 / 7 м².,Старонаводницька
Матеріал: панельные та загальна площа: 31 / 16 / 6 м².,Заболотного
Матеріал: монолитно-каркасные та загальна площа: 90 / 47 / 13 м².,Правди
Матеріал: монолитно-каркасные та загальна площа: 104 / 65 / 25 м².,*** not found
Матеріал: монолитно-каркасные та загальна площа: 46 / 17 / 14 м².,Антоновича
Матеріал: монолитно-каркасные та загальна площа: 103 / 48 / 14 м².,Шаповала
Матеріал: утепленная панель та загальна площа: 38 м².,Івана Федорова
Матеріал: монолитно-каркасные та загальна площа: 111 / 66 / 17 м².,Деревлянська
Матеріал: монолитно-каркасные та загальна площа: 90 / 37.2 / 27.2 м².,Вільямса
Матеріал: <span>16 января</span> та загальна площа: 55.8 / 26.5 / 9.7 м².,Васильченка
Матеріал: монолитно-каркасные та загальна площа: 79 / 35 / 30 м².,Предславинська
Матеріал: <span>17 февраля</span> та загальна площа: 74 / - / 13 м².,Крайня
Матеріал: кирпичные та загальна площа: 46 м².,Милославська
Матеріал: 0 та загальна площа: 49 / 29.5 / 6 м².,Воскресенська
Матеріал: утепленная панель та загальна площа: 76 / 36 / 16 м².,Маланюка
Матеріал: монолитно-каркасные та загальна площа: 103 / 61 / 12 м².,Дніпровська
Матеріал: монолитно-каркасные та загальна площа: 46.5 / 15.5 / 17.5 м².,Пушкінська
Матеріал: 0 та загальна площа: 110 / - / 30 м².,Набережно-Корчуватська
Матеріал: кирпичные та загальна площа: 70 / 46 / 7 м².,Зарічна
Матеріал: монолитно-каркасные та загальна площа: 95.09 / 52 / 18.7 м².,Тургенєвська
Матеріал: панельные та загальна площа: 60 / 41 / 7 м².,Радченка
Матеріал: утепленная панель та загальна площа: 93 / 46 / 12 м².,Зарічна
Матеріал: кирпичные та загальна площа: 130 / 68 / 18 м².,Метрологічна
Матеріал: монолитно-каркасные та загальна площа: 25 / 15 / 5 м².,Йорданська
Матеріал: монолитно-каркасные та загальна площа: 55 м².,Кольцова
Матеріал: кирпичные та загальна площа: 171 / 101 / 17 м².,Максимовича
Матеріал: <span>3 декабря 2020 г.</span> та загальна площа: 43 / 15.4 / 9 м².,Науки
Матеріал: монолитно-каркасные та загальна площа: 48 / 18 / 14 м².,Саперно-Слобідська
Матеріал: монолитно-каркасные та загальна площа: 87 м².,Шовковична
Матеріал: панельные та загальна площа: 53 / 34 / 8 м².,Трускавецька
Матеріал: кирпичные та загальна площа: 84 / 54 / 11 м².,Гавела
Матеріал: кирпичные та загальна площа: 46 / 27 / 7 м².,Повітрофлотський
Матеріал: монолитно-каркасные та загальна площа: 52 м².,Запорожця
Матеріал: монолитно-каркасные та загальна площа: 91 / 68 / 18 м².,Маккейна
Матеріал: 0 та загальна площа: 65 / 34 / 12 м².,Перемоги
Матеріал: 0 та загальна площа: 82 / - / 18 м².,Щербаківського
Матеріал: кирпичные та загальна площа: 88 / 60 / 10 м².,Зарічна
Матеріал: панельные та загальна площа: 41 / 25 / 7 м².,Будищанська
Матеріал: кирпичные та загальна площа: 150 / 120 / 15 м².,Жилянська
Матеріал: монолитно-каркасные та загальна площа: 73 / 35 / 13 м².,Комбінатна
Матеріал: монолитно-каркасные та загальна площа: 81 / - / 12 м².,Ревуцького
Матеріал: 0 та загальна площа: 50 / 15 / 16 м².,Бородіна
Матеріал: <span>8 октября 2020 г.</span> та загальна площа: 37 м².,Руставелі
Матеріал: монолитно-каркасные та загальна площа: 60 / - / 20 м².,Драгоманова
Матеріал: 0 та загальна площа: 30 м².,Преображенська
Матеріал: <span>3 февраля</span> та загальна площа: 63 / 31 / 23 м².,Депутатська
Матеріал: кирпичные та загальна площа: 213 / 150 / 40 м².,Багговутівська
Матеріал: монолитно-каркасные та загальна площа: 73.7 / 41 / 13.4 м².,*** not found
Матеріал: кирпичные та загальна площа: 45.1 / 28.8 / 6.4 м².,Сікорського
Матеріал: утепленная панель та загальна площа: 87 / 54 / 8.4 м².,Драгомирова
Матеріал: 0 та загальна площа: 68 м².,Коперніка
Матеріал: монолитно-каркасные та загальна площа: 103 / 60 / 25 м².,Васильківська
Матеріал: 0 та загальна площа: 79.97 / 34.01 / 24.86 м².,Глибочицька
Матеріал: <span>26 ноября 2020 г.</span> та загальна площа: 91 / 53.47 / 8 м².,Чавдар
Матеріал: монолитно-каркасные та загальна площа: 64 / - / 13 м².,Шовковична
Матеріал: 0 та загальна площа: 61 м².,Дніпровська
Матеріал: <span>18 февраля 2020 г.</span> та загальна площа: 94 / 36 / 30 м².,Антоновича
Матеріал: монолитно-каркасные та загальна площа: 111 м².,
Матеріал: монолитно-каркасные та загальна площа: 46 м².,Славгородська
Матеріал: монолитно-каркасные та загальна площа: 40 / 16 / 11 м².,Драгомирова
Матеріал: 0 та загальна площа: 70 / 36.97 / 13 м².,Срібнокільська
Матеріал: кирпичные та загальна площа: 84 / 55 / 9 м².,Харченка
Матеріал: 0 та загальна площа: 53 м².,Окіпної
Матеріал: монолитно-каркасные та загальна площа: 80 / 37 / 17 м².,Саперне Поле
Матеріал: монолитно-каркасные та загальна площа: 70 / 40 / 12 м².,Олени Теліги
Матеріал: <span>11 ноября 2020 г.</span> та загальна площа: 137 / 80 / 15 м².,Кондратюка
Матеріал: кирпичные та загальна площа: 51 / 15 / 18 м².,Мечнікова
Матеріал: монолитно-каркасные та загальна площа: 52 / 32 / 10 м².,Героїв Сталінграда
Матеріал: монолитно-каркасные та загальна площа: 248 / 150 / 48 м².,Рибальська
Матеріал: монолитно-каркасные та загальна площа: 52 / 41 / 10 м².,Березова
Матеріал: монолитно-каркасные та загальна площа: 74 / 40 / 25 м².,Саперне Поле
Матеріал: <span>28 октября 2020 г.</span> та загальна площа: 108 / - / 17 м².,Антоновича
Матеріал: кирпичные та загальна площа: 111.1 / 50.6 / 24.3 м².,Маккейна
Матеріал: 0 та загальна площа: 123.89 / 84 / 13 м².,Лейпцизька
Матеріал: <span>2 ноября 2020 г.</span> та загальна площа: 55 / 16 / 16 м².,Драгоманова
Матеріал: панельные та загальна площа: 67 / 40 / 8 м².,Коновальця
Матеріал: монолитно-каркасные та загальна площа: 70 / 45 / 20 м².,Василя Стуса
Матеріал: монолитно-каркасные та загальна площа: 88 / 48 / 24 м².,Тютюнника
Матеріал: 0 та загальна площа: 24 / 16 / 8 м².,Січових Стрільців
Матеріал: монолитно-каркасные та загальна площа: 42.8 / - / 9 м².,Райдужна
Матеріал: <span>4 февраля</span> та загальна площа: 96.19 / 47.06 / 15.88 м².,Закревського
Матеріал: монолитно-каркасные та загальна площа: 46 / 17 / 13 м².,Тургенєвська
Матеріал: монолитно-каркасные та загальна площа: 250 м².,Васильківська
Матеріал: монолитно-каркасные та загальна площа: 37 / 15 / 12 м².,Зої Космодем'янської
Матеріал: монолитно-каркасные та загальна площа: 51 м².,Радченка
Матеріал: монолитно-каркасные та загальна площа: 61 / 12 / 27 м².,Сверстюка
Матеріал: монолитно-каркасные та загальна площа: 110 / 70.5 / 11.1 м².,Милославська
Матеріал: 0 та загальна площа: 64 / 43 / 8.2 м².,Метрологічна
Матеріал: кирпичные та загальна площа: 32.1 / 21.6 / 4.9 м².,Деміївська
Матеріал: монолитно-каркасные та загальна площа: 110 / 52 / 13 м².,Перемоги
Матеріал: монолитно-каркасные та загальна площа: 51 м².,Вишгородська
Матеріал: монолитно-каркасные та загальна площа: 70 / 40 / 20 м².,Маккейна
Матеріал: 0 та загальна площа: 45 / 29 / 8 м².,
Матеріал: кирпичные та загальна площа: 74.2 / 40 / 21.1 м².,Перемоги
Матеріал: кирпичные та загальна площа: 70 / 35 / 8 м².,Балтійський
Матеріал: <span>вчера в 21:10</span> та загальна площа: 41.08 / 18 / 15 м².,Звіринецька
Матеріал: монолитно-каркасные та загальна площа: 80 / 47 / 9 м².,Ревуцького
Матеріал: монолитно-каркасные та загальна площа: 40 / 28 / 9 м².,Правди
Матеріал: монолитно-каркасные та загальна площа: 54 / 14 / 20 м².,Милославська
Матеріал: монолитно-каркасные та загальна площа: 98 / 58 / 30 м².,Вербицького
Матеріал: 0 та загальна площа: 185 / 90 / 18 м².,Новгородська
Матеріал: <span>12 февраля</span> та загальна площа: 48.75 / 14.61 / 18.47 м².,Бажана
Матеріал: <span>20 сентября 2020 г.</span> та загальна площа: 73 / - / 22 м².,Канівська
Матеріал: монолитно-каркасные та загальна площа: 110 м².,Максимовича
Матеріал: <span>16 декабря 2019 г.</span> та загальна площа: 40 / 16 / 12 м².,Донця
Матеріал: монолитно-каркасные та загальна площа: 165 м².,Драгомирова
Матеріал: утепленная панель та загальна площа: 74 / 41 / - м².,Тираспольська
Матеріал: монолитно-каркасные та загальна площа: 57 / 11 / 36 м².,Саксаганського
Матеріал: утепленная панель та загальна площа: 70 / 41 / 7.18 м².,Тираспольська
Матеріал: монолитно-каркасные та загальна площа: 86.72 м².,Зарічна
Матеріал: кирпичные та загальна площа: 78 м².,Гонгадзе
Матеріал: монолитно-каркасные та загальна площа: 58.7 / 16 / 23 м².,Українки
Матеріал: монолитно-каркасные та загальна площа: 92 / 49 / 14 м².,Світлицького
Матеріал: монолитно-каркасные та загальна площа: 54 / 22 / 11 м².,Воробйова
Матеріал: монолитно-каркасные та загальна площа: 85 / 40 / 30 м².,Каховська
Матеріал: 0 та загальна площа: 350 / 300 / 50 м².,Глибочицька
Матеріал: монолитно-каркасные та загальна площа: 80.1 / 42.5 / 11.5 м².,Білокур
Матеріал: монолитно-каркасные та загальна площа: 170 м².,Балтійський
Матеріал: кирпичные та загальна площа: 48 м².,Антоновича
Матеріал: панельные та загальна площа: 55 / 21.7 / 11 м².,Кондратюка
Матеріал: кирпичные та загальна площа: 230 / 115 / 31 м².,Гончара
Матеріал: <span>3 февраля</span> та загальна площа: 155.72 / 95 / 40 м².,Ревуцького
Матеріал: монолитно-каркасные та загальна площа: 81.6 / 37 / 17 м².,*** not found
Матеріал: монолитно-каркасные та загальна площа: 91.2 / 41 / 16.6 м².,Драгоманова
Матеріал: монолитно-каркасные та загальна площа: 120.3 / 62.6 / 18.4 м².,Сім’ї Кульженків
Матеріал: кирпичные та загальна площа: 29 м².,Панельна
Матеріал: кирпичные та загальна площа: 67 м².,Вільямса
Матеріал: панельные та загальна площа: 72 / 36 / 12 м².,Голосіївська
Матеріал: кирпичные та загальна площа: 55 / 12.9 / 24.7 м².,Оболонський
Матеріал: <span>15 июля 2020 г.</span> та загальна площа: 47.24 / - / 16 м².,Миколи Голего
Матеріал: 0 та загальна площа: 49.31 / 18 / 10 м².,Дніпровська
Матеріал: <span>18 февраля</span> та загальна площа: 62 / - / 13 м².,Малиновського
Матеріал: монолитно-каркасные та загальна площа: 130 / 86 / 13 м².,Назарівська
Матеріал: кирпичные та загальна площа: 67 / 42 / 10 м².,Гоголівська
Матеріал: 0 та загальна площа: 42 / 17 / 10 м².,Дорогожицька
Матеріал: кирпичные та загальна площа: 74 / 40 / 11 м².,Петропавлівська
Матеріал: кирпичные та загальна площа: 88 / 55 / 10 м².,Грушевського
Матеріал: монолитно-каркасные та загальна площа: 49 / 22 / 14 м².,Іллєнка
Матеріал: <span>9 декабря 2020 г.</span> та загальна площа: 42 / 20 / 14 м².,Липківського
Матеріал: утепленная панель та загальна площа: 49 м².,Ушинського
Матеріал: кирпичные та загальна площа: 55 / 28 / 8 м².,Польова
Матеріал: монолитно-каркасные та загальна площа: 42 / 16.2 / 11.3 м².,Саперне Поле
Матеріал: монолитно-каркасные та загальна площа: 142 / 78 / 18 м².,Панельна
Матеріал: монолитно-каркасные та загальна площа: 50 / - / 12 м².,Коновальця
Матеріал: панельные та загальна площа: 32 / 17 / 7 м².,Хмельницького
Матеріал: 0 та загальна площа: 44 / 16 / 14 м².,Маккейна
Матеріал: кирпичные та загальна площа: 52 / 30 / 7 м².,Антоновича
Матеріал: 0 та загальна площа: 156 / 81 / 20 м².,Толстого
Матеріал: 0 та загальна площа: 123 / 60 / 30 м².,Дружби Народів
Матеріал: монолитно-каркасные та загальна площа: 165 / 77 / 40 м².,Оболонський
Матеріал: монолитно-каркасные та загальна площа: 66 / 32 / 13.6 м².,Багговутівська
Матеріал: кирпичные та загальна площа: 82.2 / 43.2 / 26.9 м².,Антонова
Матеріал: <span>8 августа 2020 г.</span> та загальна площа: 41 / 23 / 6 м².,Володимирська
Матеріал: 0 та загальна площа: 42 / 28 / 6.5 м².,Українки
Матеріал: кирпичные та загальна площа: 61 / 41 / 5 м².,Сім’ї Кульженків
Матеріал: монолитно-каркасные та загальна площа: 80 / 30 / 20 м².,Коновальця
Матеріал: монолитно-каркасные та загальна площа: 119 м².,Мирного
Матеріал: монолитно-каркасные та загальна площа: 53 м².,Московська
Матеріал: монолитно-каркасные та загальна площа: 63 м².,Жмеринська
Матеріал: кирпичные та загальна площа: 43 м².,Бойчука
Матеріал: монолитно-каркасные та загальна площа: 86 / 43 / 22 м².,Липківського
Матеріал: монолитно-каркасные та загальна площа: 120 м².,Лабораторний
Матеріал: кирпичные та загальна площа: 108 / 56 / 13 м².,Інститутська
Матеріал: 0 та загальна площа: 94 / 57 / 15 м².,Українки
Матеріал: монолитно-каркасные та загальна площа: 115 / 51.7 / 16 м².,Хрещатик
Матеріал: 0 та загальна площа: 36.25 / 15 / 11.9 м².,Дніпровська
Матеріал: кирпичные та загальна площа: 55 / 26.7 / 6.7 м².,Осокорська
Матеріал: 0 та загальна площа: 62 / 34 / 13 м².,Саперне Поле
Матеріал: 0 та загальна площа: 53 м².,Комарова
Матеріал: <span>6 декабря 2019 г.</span> та загальна площа: 48.5 / 33.2 / 6.1 м².,Драгомирова
Матеріал: монолитно-каркасные та загальна площа: 122 / 62 / 35 м².,Срібнокільська
Матеріал: монолитно-каркасные та загальна площа: 90 / 53 / 15 м².,Чоколівський
Матеріал: панельные та загальна площа: 55 / 33 / 8 м².,Звіринецька
Матеріал: 0 та загальна площа: 40 / 15 / 12 м².,Вишгородська
Матеріал: 0 та загальна площа: 46 м².,Драгомирова
Матеріал: монолитно-каркасные та загальна площа: 340 м².,Героїв Сталінграда
Матеріал: <span>22 декабря 2020 г.</span> та загальна площа: 41 / 16 / 15 м².,Будівельників
Матеріал: кирпичные та загальна площа: 47 / 27 / 7 м².,Іллєнка
Матеріал: 0 та загальна площа: 55 / 35 / 6 м².,Урлівська
Матеріал: 0 та загальна площа: 79 м².,Сормовська
Матеріал: монолитно-каркасные та загальна площа: 65 / 34.21 / 10.34 м².,Правди
Матеріал: монолитно-каркасные та загальна площа: 32 м².,Верховинна
Матеріал: кирпичные та загальна площа: 63 / 36 / 15 м².,Вербицького
Матеріал: монолитно-каркасные та загальна площа: 50 / 25 / 11 м².,*** not found
Матеріал: 0 та загальна площа: 36 / 12 / 14 м².,Велика Васильківська
Матеріал: монолитно-каркасные та загальна площа: 35 / 30 / 5 м².,Бойчука
Матеріал: 0 та загальна площа: 52 м².,Лобановського
Матеріал: 0 та загальна площа: 50 / 15 / 13 м².,Миколи Шепелєва
Матеріал: монолитно-каркасные та загальна площа: 165 / 90 / 25 м².,Кропивницького
Матеріал: монолитно-каркасные та загальна площа: 71 / 40 / 20 м².,Трускавецька
Матеріал: монолитно-каркасные та загальна площа: 110 / 61 / 16 м².,Голосіївська
Матеріал: монолитно-каркасные та загальна площа: 102 / 19.2 / 23.7 м².,Маланюка
Матеріал: <span>27 сентября 2020 г.</span> та загальна площа: 80 / 35 / 35 м².,Драгомирова
Матеріал: панельные та загальна площа: 60 / 39 / 7 м².,Юнацька
Матеріал: монолитно-каркасные та загальна площа: 70 / 35 / 12 м².,Максимовича
Матеріал: кирпичные та загальна площа: 80 / 54 / 8 м².,Комарова
Матеріал: <span>2 марта 2018 г.</span> та загальна площа: 84 / 50 / 16 м².,Багговутівська
Матеріал: утепленная панель та загальна площа: 72 / 41.9 / 8.2 м².,
Матеріал: монолитно-каркасные та загальна площа: 96 / 42 / 17 м².,Костанайська
Матеріал: кирпичные та загальна площа: 32 / 18 / 6 м².,Срібнокільська
Матеріал: утепленная панель та загальна площа: 113 / 43 / 24 м².,Курчатова
Матеріал: монолитно-каркасные та загальна площа: 119 м².,Гусовського
Матеріал: монолитно-каркасные та загальна площа: 61 / 26 / 12 м².,Українки
Матеріал: монолитно-каркасные та загальна площа: 75 / 34 / 12 м².,Драгоманова
Матеріал: 0 та загальна площа: 54.83 / 16.75 / 20.92 м².,Дніпровська
Матеріал: <span>7 октября 2020 г.</span> та загальна площа: 82 / 54 / 15 м².,Заболотного
Матеріал: монолитно-каркасные та загальна площа: 98 / 56 / 16 м².,Заболотного
Матеріал: кирпичные та загальна площа: 32 / 21 / 7 м².,Перемоги
Матеріал: 0 та загальна площа: 37 / 15.3 / 9 м².,Сверстюка
Матеріал: монолитно-каркасные та загальна площа: 96 / 51.9 / 13.2 м².,Липківського
Матеріал: монолитно-каркасные та загальна площа: 74 / 39 / 13 м².,Маккейна
Матеріал: <span>16 февраля</span> та загальна площа: 54 / 24 / 10 м².,Дніпровська
Матеріал: кирпичные та загальна площа: 88 / 39 / 38 м².,Волгоградська
Матеріал: <span>1 февраля</span> та загальна площа: 125.2 / 55 / 32 м².,Новопольова
Матеріал: монолитно-каркасные та загальна площа: 65 / 25 / 18 м².,Драгоманова
Матеріал: кирпичные та загальна площа: 50 / 26 / 8 м².,Лебедєва
Матеріал: утепленная панель та загальна площа: 100 / 57 / 20 м².,*** not found
Матеріал: монолитно-каркасные та загальна площа: 125 / 75 / 23 м².,Драгомирова
Матеріал: 0 та загальна площа: 55 / 18 / 18 м².,Лейпцизька
Матеріал: кирпичные та загальна площа: 55 / 39 / 8 м².,Глибочицька
Матеріал: 0 та загальна площа: 49 м².,Салютна
Матеріал: 0 та загальна площа: 51.89 / 18 / 12 м².,Метрологічна
Матеріал: кирпичные та загальна площа: 55 / 44 / 6 м².,Північно-Сирецька
Матеріал: кирпичные та загальна площа: 60.4 / 37.3 / 9.2 м².,Правди
Матеріал: монолитно-каркасные та загальна площа: 130 / 70 / 15 м².,Вернадського
Матеріал: монолитно-каркасные та загальна площа: 40 / 18 / 9 м².,Пчілки
Матеріал: 0 та загальна площа: 56 м².,Лейпцизька
Матеріал: монолитно-каркасные та загальна площа: 75 / 37 / 10 м².,Басейна
Матеріал: утепленная панель та загальна площа: 98 / 64 / 8 м².,Шаповала
Матеріал: 0 та загальна площа: 58.4 / 20 / 15 м².,Бережанська
Матеріал: утепленная панель та загальна площа: 51 / 30 / 7 м².,Бойчука
Матеріал: 0 та загальна площа: 32 м².,Перемоги
Матеріал: монолитно-каркасные та загальна площа: 308 м².,Івана Федорова
Матеріал: <span>9 февраля</span> та загальна площа: 30 / 15 / 6 м².,Антоновича
Матеріал: кирпичные та загальна площа: 90 / - / 15 м².,Вільямса
Матеріал: кирпичные та загальна площа: 61 / 30 / 10 м².,Бойчука
Матеріал: <span>25 января 2020 г.</span> та загальна площа: 105 / 49 / 20 м².,Перемоги
Матеріал: монолитно-каркасные та загальна площа: 32 / 18 / 8 м².,Ковпака
Матеріал: 0 та загальна площа: 27 м².,Русанівський
Матеріал: панельные та загальна площа: 37 / 16 / 9 м².,Українки
Матеріал: монолитно-каркасные та загальна площа: 76 / 48 / 14 м².,Празька
Матеріал: монолитно-каркасные та загальна площа: 75 / 44 / 12 м².,Гончара
Матеріал: монолитно-каркасные та загальна площа: 65 / 30 / 15 м².,Маккейна
Матеріал: монолитно-каркасные та загальна площа: 114 / 60 / 20 м².,Балтійський
Матеріал: монолитно-каркасные та загальна площа: 152 м².,Білоруська
Матеріал: монолитно-каркасные та загальна площа: 115 / 60 / 27 м².,Драгоманова
Матеріал: 0 та загальна площа: 89 / 44 / 17 м².,Липківського
Матеріал: монолитно-каркасные та загальна площа: 70 / 35 / 15 м².,Новогоспітальна
Матеріал: монолитно-каркасные та загальна площа: 84.2 / 60.1 / 12.6 м².,Радченка
Матеріал: кирпичные та загальна площа: 157.6 / 125 / 21 м².,Богомольця
Матеріал: кирпичные та загальна площа: 85 / 52 / 13 м².,Донця
Матеріал: 0 та загальна площа: 83 / 37 / 24 м².,Оболонський
Матеріал: монолитно-каркасные та загальна площа: 119 м².,Щекавицька
Матеріал: монолитно-каркасные та загальна площа: 100 / 52 / 42 м².,Пожарського
Матеріал: монолитно-каркасные та загальна площа: 42 / 15.6 / 10 м².,Полкова
Матеріал: монолитно-каркасные та загальна площа: 44 / 15 / 16 м².,Донця
Матеріал: монолитно-каркасные та загальна площа: 262 / 50 / 100 м².,Палладіна
Матеріал: монолитно-каркасные та загальна площа: 125 м².,Бойчука
Матеріал: <span>8 декабря 2020 г.</span> та загальна площа: 35 / - / 12 м².,Липківського
Матеріал: утепленная панель та загальна площа: 51 / 30 / 8 м².,Павлівська
Матеріал: монолитно-каркасные та загальна площа: 66 / 30 / 18 м².,Івашкевича
Матеріал: кирпичные та загальна площа: 68 / 41.1 / 7.6 м².,Іскрівська
Матеріал: 0 та загальна площа: 70 / 46.2 / 7.2 м².,Максимовича
Матеріал: утепленная панель та загальна площа: 113 / 59 / 40 м².,*** not found
Матеріал: монолитно-каркасные та загальна площа: 66.2 / 27.6 / 26 м².,Драгомирова
Матеріал: монолитно-каркасные та загальна площа: 108 / 34 / 31 м².,Теремківська
